"date","country","confirmed","death","recovered","active"
2020-03-20,"Angola",1,0,0,1
2020-03-20,"Antigua and Barbuda",1,0,0,1
2020-03-20,"Argentina",128,3,3,122
2020-03-20,"Armenia",136,0,1,135
2020-03-20,"Australia",791,7,26,758
2020-03-20,"Austria",2388,6,9,2373
2020-03-20,"Azerbaijan",44,1,6,37
2020-03-20,"Bahamas",3,0,0,3
2020-03-20,"Bahrain",285,1,100,184
2020-03-20,"Bangladesh",20,1,3,16
2020-03-20,"Barbados",5,0,0,5
2020-03-20,"Belarus",69,0,5,64
2020-03-20,"Belgium",2257,37,1,2219
2020-03-20,"Benin",2,0,0,2
2020-03-20,"Bhutan",2,0,0,2
2020-03-20,"Bolivia",15,0,0,15
2020-03-20,"Bosnia and Herzegovina",89,0,2,87
2020-03-20,"Brazil",793,11,2,780
2020-03-20,"Brunei",78,0,1,77
2020-03-20,"Bulgaria",127,3,0,124
2020-03-20,"Burkina Faso",40,1,0,39
2020-03-20,"Cabo Verde",1,0,0,1
2020-03-20,"Cambodia",51,0,1,50
2020-03-20,"Cameroon",20,0,0,20
2020-03-20,"Canada",943,12,9,922
2020-03-20,"Central African Republic",3,0,0,3
2020-03-20,"Chad",1,0,0,1
2020-03-20,"Chile",434,0,6,428
2020-03-20,"China",81250,3253,71266,6731
2020-03-20,"Colombia",128,0,1,127
2020-03-20,"Congo (Brazzaville)",3,0,0,3
2020-03-20,"Congo (Kinshasa)",18,0,0,18
2020-03-20,"Costa Rica",89,1,0,88
2020-03-20,"Croatia",128,1,5,122
2020-03-20,"Cuba",16,1,0,15
2020-03-20,"Cyprus",67,0,0,67
2020-03-20,"Czech Republic",833,0,4,829
2020-03-20,"Denmark",1337,9,1,1327
2020-03-20,"Djibouti",1,0,0,1
2020-03-20,"Dominican Republic",72,2,0,70
2020-03-20,"Ecuador",367,5,0,362
2020-03-20,"Egypt",285,8,39,238
2020-03-20,"El Salvador",1,0,0,1
2020-03-20,"Equatorial Guinea",6,0,0,6
2020-03-20,"Estonia",283,0,1,282
2020-03-20,"Eswatini",1,0,0,1
2020-03-20,"Ethiopia",9,0,0,9
2020-03-20,"Fiji",1,0,0,1
2020-03-20,"Finland",450,0,10,440
2020-03-20,"France",12632,450,12,12170
2020-03-20,"French Guiana",15,0,0,15
2020-03-20,"Gabon",3,1,0,2
2020-03-20,"Gambia",1,0,0,1
2020-03-20,"Georgia",43,0,1,42
2020-03-20,"Germany",19848,67,180,19601
2020-03-20,"Ghana",16,0,0,16
2020-03-20,"Greece",495,6,19,470
2020-03-20,"Greenland",0,0,0,0
2020-03-20,"Guadeloupe",45,0,0,45
2020-03-20,"Guam",0,0,0,0
2020-03-20,"Guatemala",12,1,0,11
2020-03-20,"Guernsey",0,0,0,0
2020-03-20,"Guinea",1,0,0,1
2020-03-20,"Guyana",7,1,0,6
2020-03-20,"Haiti",2,0,0,2
2020-03-20,"Holy See",1,0,0,1
2020-03-20,"Honduras",24,0,0,24
2020-03-20,"Hungary",85,3,2,80
2020-03-20,"Iceland",409,0,5,404
2020-03-20,"India",244,5,20,219
2020-03-20,"Indonesia",369,32,15,322
2020-03-20,"Iran",19644,1433,6745,11466
2020-03-20,"Iraq",208,17,49,142
2020-03-20,"Ireland",683,3,5,675
2020-03-20,"Israel",705,0,14,691
2020-03-20,"Italy",47021,4032,5129,37860
2020-03-20,"Ivory Coast",9,0,1,8
2020-03-20,"Jamaica",16,1,2,13
2020-03-20,"Japan",963,33,191,739
2020-03-20,"Jersey",0,0,0,0
2020-03-20,"Jordan",85,0,1,84
2020-03-20,"Kazakhstan",49,3,0,46
2020-03-20,"Kenya",7,0,0,7
2020-03-20,"Kosovo",2,0,0,2
2020-03-20,"Kuwait",159,0,18,141
2020-03-20,"Kyrgyzstan",6,0,0,6
2020-03-20,"Latvia",111,0,1,110
2020-03-20,"Lebanon",163,4,4,155
2020-03-20,"Liberia",2,0,0,2
2020-03-20,"Liechtenstein",28,0,0,28
2020-03-20,"Lithuania",49,0,1,48
2020-03-20,"Luxembourg",484,4,0,480
2020-03-20,"Madagascar",3,0,0,3
2020-03-20,"Malaysia",1030,3,87,940
2020-03-20,"Maldives",13,0,0,13
2020-03-20,"Malta",64,0,2,62
2020-03-20,"Martinique",32,1,0,31
2020-03-20,"Mauritania",2,0,0,2
2020-03-20,"Mauritius",12,0,0,12
2020-03-20,"Mayotte",6,0,0,6
2020-03-20,"Mexico",164,1,4,159
2020-03-20,"Moldova",66,1,1,64
2020-03-20,"Monaco",11,0,0,11
2020-03-20,"Mongolia",6,0,0,6
2020-03-20,"Montenegro",14,0,0,14
2020-03-20,"Morocco",77,3,1,73
2020-03-20,"Namibia",3,0,0,3
2020-03-20,"Nepal",1,0,1,0
2020-03-20,"Netherlands",3003,107,2,2894
2020-03-20,"New Zealand",39,0,0,39
2020-03-20,"Nicaragua",1,0,0,1
2020-03-20,"Niger",1,0,0,1
2020-03-20,"Nigeria",12,0,1,11
2020-03-20,"North Macedonia",67,0,1,66
2020-03-20,"Norway",1914,7,1,1906
2020-03-20,"Oman",48,0,12,36
2020-03-20,"Pakistan",501,3,13,485
2020-03-20,"Panama",137,1,0,136
2020-03-20,"Papua New Guinea",1,0,0,1
2020-03-20,"Paraguay",13,0,0,13
2020-03-20,"Peru",234,3,1,230
2020-03-20,"Philippines",230,18,8,204
2020-03-20,"Poland",425,5,1,419
2020-03-20,"Portugal",1020,6,5,1009
2020-03-20,"Puerto Rico",0,0,0,0
2020-03-20,"Qatar",470,0,10,460
2020-03-20,"Reunion",28,0,0,28
2020-03-20,"Romania",308,0,25,283
2020-03-20,"Russia",253,1,9,243
2020-03-20,"Rwanda",17,0,0,17
2020-03-20,"Saint Lucia",2,0,0,2
2020-03-20,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-20,"San Marino",144,14,4,126
2020-03-20,"Saudi Arabia",344,0,8,336
2020-03-20,"Senegal",38,0,2,36
2020-03-20,"Serbia",135,1,1,133
2020-03-20,"Seychelles",7,0,0,7
2020-03-20,"Singapore",385,0,124,261
2020-03-20,"Slovakia",137,1,0,136
2020-03-20,"Slovenia",341,1,0,340
2020-03-20,"Somalia",1,0,0,1
2020-03-20,"South Africa",202,0,0,202
2020-03-20,"South Korea",8652,94,1540,7018
2020-03-20,"Spain",20410,1043,1588,17779
2020-03-20,"Sri Lanka",73,0,3,70
2020-03-20,"Sudan",2,1,0,1
2020-03-20,"Suriname",4,0,0,4
2020-03-20,"Sweden",1639,16,16,1607
2020-03-20,"Switzerland",5294,54,15,5225
2020-03-20,"Taiwan",135,2,26,107
2020-03-20,"Tanzania",6,0,0,6
2020-03-20,"Thailand",322,1,42,279
2020-03-20,"Togo",9,0,1,8
2020-03-20,"Trinidad and Tobago",9,0,0,9
2020-03-20,"Tunisia",54,1,0,53
2020-03-20,"Turkey",359,4,0,355
2020-03-20,"UK",4014,178,67,3769
2020-03-20,"Ukraine",29,3,0,26
2020-03-20,"United Arab Emirates",140,2,31,107
2020-03-20,"Uruguay",94,0,0,94
2020-03-20,"US",19101,244,147,18710
2020-03-20,"Uzbekistan",33,0,0,33
2020-03-20,"Venezuela",42,0,0,42
2020-03-20,"Vietnam",91,0,16,75
2020-03-20,"Zambia",2,0,0,2
2020-03-20,"Zimbabwe",1,0,0,1
2020-03-21,"Afghanistan",24,0,1,23
2020-03-21,"Albania",76,2,2,72
2020-03-21,"Algeria",139,15,32,92
2020-03-21,"Andorra",88,0,1,87
2020-03-21,"Angola",2,0,0,2
2020-03-21,"Antigua and Barbuda",1,0,0,1
2020-03-21,"Argentina",158,4,3,151
2020-03-21,"Armenia",160,0,1,159
2020-03-21,"Australia",1071,7,26,1038
2020-03-21,"Austria",2814,8,9,2797
2020-03-21,"Azerbaijan",53,1,11,41
2020-03-21,"Bahamas",4,0,0,4
2020-03-21,"Bahrain",305,1,125,179
2020-03-21,"Bangladesh",25,2,3,20
2020-03-21,"Barbados",6,0,0,6
2020-03-21,"Belarus",76,0,15,61
2020-03-21,"Belgium",2815,67,263,2485
2020-03-21,"Benin",2,0,0,2
2020-03-21,"Bhutan",2,0,0,2
2020-03-21,"Bolivia",19,0,0,19
2020-03-21,"Bosnia and Herzegovina",93,1,2,90
2020-03-21,"Brazil",1021,15,2,1004
2020-03-21,"Brunei",83,0,2,81
2020-03-21,"Bulgaria",163,3,3,157
2020-03-21,"Burkina Faso",64,2,5,57
2020-03-21,"Cabo Verde",3,0,0,3
2020-03-21,"Cambodia",53,0,1,52
2020-03-21,"Cameroon",27,0,0,27
2020-03-21,"Canada",1278,19,10,1249
2020-03-21,"Cape Verde",1,0,0,1
2020-03-21,"Central African Republic",3,0,0,3
2020-03-21,"Chad",1,0,0,1
2020-03-21,"Chile",537,0,6,531
2020-03-21,"China",81305,3259,71857,6189
2020-03-21,"Colombia",196,0,1,195
2020-03-21,"Congo (Brazzaville)",3,0,0,3
2020-03-21,"Congo (Kinshasa)",23,1,0,22
2020-03-21,"Costa Rica",117,2,2,113
2020-03-21,"Croatia",206,1,5,200
2020-03-21,"Cuba",21,1,0,20
2020-03-21,"Cyprus",84,0,0,84
2020-03-21,"Czech Republic",995,0,6,989
2020-03-21,"Denmark",1420,13,1,1406
2020-03-21,"Djibouti",1,0,0,1
2020-03-21,"Dominican Republic",112,2,0,110
2020-03-21,"East Timor",1,0,0,1
2020-03-21,"Ecuador",506,7,3,496
2020-03-21,"Egypt",294,10,41,243
2020-03-21,"El Salvador",3,0,0,3
2020-03-21,"Equatorial Guinea",6,0,0,6
2020-03-21,"Eritrea",1,0,0,1
2020-03-21,"Estonia",306,0,1,305
2020-03-21,"Eswatini",1,0,0,1
2020-03-21,"Ethiopia",9,0,0,9
2020-03-21,"Fiji",1,0,0,1
2020-03-21,"Finland",523,1,10,512
2020-03-21,"France",14308,562,12,13734
2020-03-21,"French Guiana",18,0,6,12
2020-03-21,"Gabon",4,1,0,3
2020-03-21,"Gambia",1,0,0,1
2020-03-21,"Georgia",49,0,1,48
2020-03-21,"Germany",22213,84,233,21896
2020-03-21,"Ghana",19,1,0,18
2020-03-21,"Greece",530,13,19,498
2020-03-21,"Greenland",0,0,0,0
2020-03-21,"Guadeloupe",53,0,0,53
2020-03-21,"Guam",0,0,0,0
2020-03-21,"Guatemala",17,1,0,16
2020-03-21,"Guernsey",0,0,0,0
2020-03-21,"Guinea",2,0,0,2
2020-03-21,"Guyana",7,1,0,6
2020-03-21,"Haiti",2,0,0,2
2020-03-21,"Holy See",1,0,0,1
2020-03-21,"Honduras",24,0,0,24
2020-03-21,"Hungary",103,4,7,92
2020-03-21,"Iceland",473,1,22,450
2020-03-21,"India",330,4,23,303
2020-03-21,"Indonesia",450,38,15,397
2020-03-21,"Iran",20610,1556,7635,11419
2020-03-21,"Iraq",214,17,51,146
2020-03-21,"Ireland",785,3,5,777
2020-03-21,"Israel",883,1,36,846
2020-03-21,"Italy",53578,4825,6072,42681
2020-03-21,"Ivory Coast",14,0,1,13
2020-03-21,"Jamaica",16,1,2,13
2020-03-21,"Japan",1007,35,232,740
2020-03-21,"Jersey",0,0,0,0
2020-03-21,"Jordan",85,0,1,84
2020-03-21,"Kazakhstan",53,0,0,53
2020-03-21,"Kenya",7,0,0,7
2020-03-21,"Kosovo",2,0,0,2
2020-03-21,"Kuwait",176,0,27,149
2020-03-21,"Kyrgyzstan",14,0,0,14
2020-03-21,"Latvia",124,0,1,123
2020-03-21,"Lebanon",187,4,4,179
2020-03-21,"Liberia",3,0,0,3
2020-03-21,"Liechtenstein",37,0,0,37
2020-03-21,"Lithuania",83,1,1,81
2020-03-21,"Luxembourg",670,8,0,662
2020-03-21,"Madagascar",3,0,0,3
2020-03-21,"Malaysia",1183,4,114,1065
2020-03-21,"Maldives",13,0,0,13
2020-03-21,"Malta",73,0,2,71
2020-03-21,"Martinique",32,1,0,31
2020-03-21,"Mauritania",2,0,0,2
2020-03-21,"Mauritius",14,1,0,13
2020-03-21,"Mayotte",7,0,0,7
2020-03-21,"Mexico",203,2,4,197
2020-03-21,"Moldova",80,1,1,78
2020-03-21,"Monaco",11,0,0,11
2020-03-21,"Mongolia",10,0,0,10
2020-03-21,"Montenegro",14,0,0,14
2020-03-21,"Morocco",96,3,3,90
2020-03-21,"Namibia",3,0,0,3
2020-03-21,"Nepal",1,0,1,0
2020-03-21,"Netherlands",3640,137,2,3501
2020-03-21,"New Zealand",52,0,0,52
2020-03-21,"Nicaragua",2,0,0,2
2020-03-21,"Niger",1,0,0,1
2020-03-21,"Nigeria",22,0,1,21
2020-03-21,"North Macedonia",85,0,1,84
2020-03-21,"Norway",2118,7,1,2110
2020-03-21,"Oman",52,0,12,40
2020-03-21,"Pakistan",730,3,13,714
2020-03-21,"Panama",200,1,0,199
2020-03-21,"Papua New Guinea",1,0,0,1
2020-03-21,"Paraguay",18,1,0,17
2020-03-21,"Peru",318,5,1,312
2020-03-21,"Philippines",307,19,13,275
2020-03-21,"Poland",536,5,1,530
2020-03-21,"Portugal",1280,12,5,1263
2020-03-21,"Puerto Rico",0,0,0,0
2020-03-21,"Qatar",481,0,27,454
2020-03-21,"Reunion",45,0,0,45
2020-03-21,"Romania",367,0,52,315
2020-03-21,"Russia",306,1,12,293
2020-03-21,"Rwanda",17,0,0,17
2020-03-21,"Saint Lucia",2,0,0,2
2020-03-21,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-21,"San Marino",144,20,4,120
2020-03-21,"Saudi Arabia",392,0,16,376
2020-03-21,"Senegal",47,0,5,42
2020-03-21,"Serbia",171,1,1,169
2020-03-21,"Seychelles",7,0,0,7
2020-03-21,"Singapore",432,2,140,290
2020-03-21,"Slovakia",178,1,0,177
2020-03-21,"Slovenia",383,1,0,382
2020-03-21,"Somalia",1,0,0,1
2020-03-21,"South Africa",240,0,0,240
2020-03-21,"South Korea",8799,102,1540,7157
2020-03-21,"Spain",25374,1375,2125,21874
2020-03-21,"Sri Lanka",77,0,1,76
2020-03-21,"Sudan",2,1,0,1
2020-03-21,"Suriname",4,0,0,4
2020-03-21,"Sweden",1763,20,16,1727
2020-03-21,"Switzerland",6575,75,15,6485
2020-03-21,"Taiwan",153,2,28,123
2020-03-21,"Tanzania",6,0,0,6
2020-03-21,"Thailand",411,1,42,368
2020-03-21,"Togo",16,0,1,15
2020-03-21,"Trinidad and Tobago",49,0,1,48
2020-03-21,"Tunisia",60,1,0,59
2020-03-21,"Turkey",670,9,0,661
2020-03-21,"Uganda",1,0,0,1
2020-03-21,"UK",5067,234,67,4766
2020-03-21,"Ukraine",47,3,1,43
2020-03-21,"United Arab Emirates",153,2,38,113
2020-03-21,"Uruguay",110,0,0,110
2020-03-21,"US",25493,307,171,25015
2020-03-21,"Uzbekistan",43,0,0,43
2020-03-21,"Venezuela",70,0,0,70
2020-03-21,"Vietnam",94,0,17,77
2020-03-21,"Zambia",2,0,0,2
2020-03-21,"Zimbabwe",3,0,0,3
2020-03-22,"Afghanistan",40,1,1,38
2020-03-22,"Albania",89,2,2,85
2020-03-22,"Algeria",201,17,65,119
2020-03-22,"Andorra",113,1,1,111
2020-03-22,"Angola",2,0,0,2
2020-03-22,"Antigua and Barbuda",1,0,0,1
2020-03-22,"Argentina",266,4,27,235
2020-03-22,"Armenia",194,0,2,192
2020-03-22,"Australia",1490,7,92,1391
2020-03-22,"Austria",3580,16,9,3555
2020-03-22,"Azerbaijan",65,1,11,53
2020-03-22,"Bahamas",4,0,0,4
2020-03-22,"Bahrain",334,2,149,183
2020-03-22,"Bangladesh",27,2,3,22
2020-03-22,"Barbados",14,0,0,14
2020-03-22,"Belarus",76,0,15,61
2020-03-22,"Belgium",3401,75,263,3063
2020-03-22,"Benin",2,0,0,2
2020-03-22,"Bhutan",2,0,0,2
2020-03-22,"Bolivia",24,0,0,24
2020-03-22,"Bosnia and Herzegovina",126,1,2,123
2020-03-22,"Brazil",1546,25,2,1519
2020-03-22,"Brunei",88,0,2,86
2020-03-22,"Bulgaria",187,3,3,181
2020-03-22,"Burkina Faso",75,4,5,66
2020-03-22,"Cabo Verde",3,0,0,3
2020-03-22,"Cambodia",84,0,2,82
2020-03-22,"Cameroon",40,0,2,38
2020-03-22,"Canada",1470,21,0,1449
2020-03-22,"Central African Republic",3,0,0,3
2020-03-22,"Chad",1,0,0,1
2020-03-22,"Chile",632,1,8,623
2020-03-22,"China",81397,3265,72362,5770
2020-03-22,"Colombia",231,2,3,226
2020-03-22,"Congo (Brazzaville)",3,0,0,3
2020-03-22,"Congo (Kinshasa)",30,1,0,29
2020-03-22,"Costa Rica",134,2,2,130
2020-03-22,"Croatia",254,1,5,248
2020-03-22,"Cuba",35,1,0,34
2020-03-22,"Cyprus",95,1,3,91
2020-03-22,"Czech Republic",1120,1,6,1113
2020-03-22,"Denmark",1514,13,4,1497
2020-03-22,"Djibouti",1,0,0,1
2020-03-22,"Dominica",1,0,0,1
2020-03-22,"Dominican Republic",202,3,0,199
2020-03-22,"Ecuador",789,14,3,772
2020-03-22,"Egypt",327,14,56,257
2020-03-22,"El Salvador",3,0,0,3
2020-03-22,"Equatorial Guinea",6,0,0,6
2020-03-22,"Eritrea",1,0,0,1
2020-03-22,"Estonia",326,0,4,322
2020-03-22,"Eswatini",4,0,0,4
2020-03-22,"Ethiopia",11,0,0,11
2020-03-22,"Fiji",2,0,0,2
2020-03-22,"Finland",626,1,10,615
2020-03-22,"France",16214,676,2201,13337
2020-03-22,"Gabon",5,1,0,4
2020-03-22,"Gambia",1,0,0,1
2020-03-22,"Georgia",54,0,1,53
2020-03-22,"Germany",24873,94,266,24513
2020-03-22,"Ghana",23,1,0,22
2020-03-22,"Greece",624,15,19,590
2020-03-22,"Grenada",1,0,0,1
2020-03-22,"Guatemala",19,1,0,18
2020-03-22,"Guinea",2,0,0,2
2020-03-22,"Guyana",18,1,0,17
2020-03-22,"Haiti",2,0,0,2
2020-03-22,"Holy See",1,0,0,1
2020-03-22,"Honduras",26,0,0,26
2020-03-22,"Hungary",131,6,16,109
2020-03-22,"Iceland",568,1,5,562
2020-03-22,"India",396,7,24,365
2020-03-22,"Indonesia",514,48,29,437
2020-03-22,"Iran",21638,1685,7635,12318
2020-03-22,"Iraq",233,20,57,156
2020-03-22,"Ireland",906,4,5,897
2020-03-22,"Israel",1071,1,37,1033
2020-03-22,"Italy",59138,5476,7024,46638
2020-03-22,"Ivory Coast",14,0,1,13
2020-03-22,"Jamaica",19,1,2,16
2020-03-22,"Japan",1086,36,235,815
2020-03-22,"Jordan",112,0,1,111
2020-03-22,"Kazakhstan",59,0,0,59
2020-03-22,"Kenya",15,0,0,15
2020-03-22,"Kuwait",188,0,30,158
2020-03-22,"Kyrgyzstan",14,0,0,14
2020-03-22,"Latvia",139,0,1,138
2020-03-22,"Lebanon",248,4,8,236
2020-03-22,"Liberia",3,0,0,3
2020-03-22,"Liechtenstein",37,0,0,37
2020-03-22,"Lithuania",129,1,1,127
2020-03-22,"Luxembourg",798,8,6,784
2020-03-22,"Madagascar",3,0,0,3
2020-03-22,"Malaysia",1306,10,139,1157
2020-03-22,"Maldives",13,0,3,10
2020-03-22,"Malta",90,0,2,88
2020-03-22,"Mauritania",2,0,0,2
2020-03-22,"Mauritius",28,2,0,26
2020-03-22,"Mexico",251,2,4,245
2020-03-22,"Moldova",94,1,1,92
2020-03-22,"Monaco",23,0,1,22
2020-03-22,"Mongolia",10,0,0,10
2020-03-22,"Montenegro",21,0,0,21
2020-03-22,"Morocco",115,4,3,108
2020-03-22,"Mozambique",1,0,0,1
2020-03-22,"Namibia",3,0,0,3
2020-03-22,"Nepal",1,0,1,0
2020-03-22,"Netherlands",4217,180,3,4034
2020-03-22,"New Zealand",102,0,0,102
2020-03-22,"Nicaragua",2,0,0,2
2020-03-22,"Niger",2,0,0,2
2020-03-22,"Nigeria",30,0,2,28
2020-03-22,"North Macedonia",115,1,1,113
2020-03-22,"Norway",2263,7,6,2250
2020-03-22,"Oman",55,0,17,38
2020-03-22,"Pakistan",776,4,13,759
2020-03-22,"Panama",313,3,1,309
2020-03-22,"Papua New Guinea",1,0,0,1
2020-03-22,"Paraguay",22,1,0,21
2020-03-22,"Peru",363,5,1,357
2020-03-22,"Philippines",380,25,15,340
2020-03-22,"Poland",634,7,13,614
2020-03-22,"Portugal",1600,14,5,1581
2020-03-22,"Qatar",494,0,33,461
2020-03-22,"Romania",433,3,64,366
2020-03-22,"Russia",367,1,16,350
2020-03-22,"Rwanda",19,0,0,19
2020-03-22,"Saint Lucia",2,0,0,2
2020-03-22,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-22,"San Marino",175,20,4,151
2020-03-22,"Saudi Arabia",511,0,17,494
2020-03-22,"Senegal",67,0,5,62
2020-03-22,"Serbia",222,2,2,218
2020-03-22,"Seychelles",7,0,0,7
2020-03-22,"Singapore",455,2,144,309
2020-03-22,"Slovakia",185,0,7,178
2020-03-22,"Slovenia",414,2,0,412
2020-03-22,"Somalia",1,0,0,1
2020-03-22,"South Africa",274,0,2,272
2020-03-22,"South Korea",8897,104,2909,5884
2020-03-22,"Spain",28603,1756,2125,24722
2020-03-22,"Sri Lanka",82,0,3,79
2020-03-22,"Sudan",2,1,0,1
2020-03-22,"Suriname",5,0,0,5
2020-03-22,"Sweden",1931,21,16,1894
2020-03-22,"Switzerland",7474,98,131,7245
2020-03-22,"Syria",1,0,0,1
2020-03-22,"Taiwan",169,2,28,139
2020-03-22,"Tanzania",12,0,0,12
2020-03-22,"Thailand",599,1,44,554
2020-03-22,"Timor-Leste",1,0,0,1
2020-03-22,"Togo",16,0,0,16
2020-03-22,"Trinidad and Tobago",50,0,0,50
2020-03-22,"Tunisia",75,3,1,71
2020-03-22,"Turkey",1236,30,0,1206
2020-03-22,"Uganda",1,0,0,1
2020-03-22,"UK",5741,282,95,5364
2020-03-22,"Ukraine",73,3,1,69
2020-03-22,"United Arab Emirates",153,2,38,113
2020-03-22,"Uruguay",135,0,0,135
2020-03-22,"US",33746,427,0,33319
2020-03-22,"Uzbekistan",43,0,0,43
2020-03-22,"Venezuela",70,0,15,55
2020-03-22,"Vietnam",113,0,17,96
2020-03-22,"Zambia",3,0,0,3
2020-03-22,"Zimbabwe",3,0,0,3
2020-03-23,"Afghanistan",40,1,1,38
2020-03-23,"Albania",104,4,2,98
2020-03-23,"Algeria",230,17,65,148
2020-03-23,"Andorra",133,1,1,131
2020-03-23,"Angola",3,0,0,3
2020-03-23,"Antigua and Barbuda",3,0,0,3
2020-03-23,"Argentina",266,4,27,235
2020-03-23,"Armenia",235,0,2,233
2020-03-23,"Australia",1682,7,119,1556
2020-03-23,"Austria",4474,21,9,4444
2020-03-23,"Azerbaijan",72,1,10,61
2020-03-23,"Bahamas",4,0,0,4
2020-03-23,"Bahrain",377,2,164,211
2020-03-23,"Bangladesh",33,3,5,25
2020-03-23,"Barbados",17,0,0,17
2020-03-23,"Belarus",81,0,22,59
2020-03-23,"Belgium",3743,88,401,3254
2020-03-23,"Belize",1,0,0,1
2020-03-23,"Benin",5,0,0,5
2020-03-23,"Bhutan",2,0,0,2
2020-03-23,"Bolivia",27,0,0,27
2020-03-23,"Bosnia and Herzegovina",132,1,2,129
2020-03-23,"Brazil",1924,34,2,1888
2020-03-23,"Brunei",91,0,2,89
2020-03-23,"Bulgaria",201,3,3,195
2020-03-23,"Burkina Faso",99,4,5,90
2020-03-23,"Cabo Verde",3,0,0,3
2020-03-23,"Cambodia",87,0,2,85
2020-03-23,"Cameroon",56,0,2,54
2020-03-23,"Canada",2088,25,0,2063
2020-03-23,"Central African Republic",3,0,0,3
2020-03-23,"Chad",1,0,0,1
2020-03-23,"Chile",746,2,11,733
2020-03-23,"China",81496,3274,72819,5403
2020-03-23,"Colombia",277,3,3,271
2020-03-23,"Congo (Brazzaville)",4,0,0,4
2020-03-23,"Congo (Kinshasa)",36,1,0,35
2020-03-23,"Costa Rica",158,2,2,154
2020-03-23,"Croatia",315,1,5,309
2020-03-23,"Cuba",40,1,0,39
2020-03-23,"Cyprus",116,1,3,112
2020-03-23,"Czech Republic",1236,1,7,1228
2020-03-23,"Denmark",1572,24,24,1524
2020-03-23,"Djibouti",3,0,0,3
2020-03-23,"Dominica",2,0,0,2
2020-03-23,"Dominican Republic",245,3,3,239
2020-03-23,"Ecuador",981,18,3,960
2020-03-23,"Egypt",366,19,68,279
2020-03-23,"El Salvador",3,0,0,3
2020-03-23,"Equatorial Guinea",9,0,0,9
2020-03-23,"Eritrea",1,0,0,1
2020-03-23,"Estonia",352,0,4,348
2020-03-23,"Eswatini",4,0,0,4
2020-03-23,"Ethiopia",11,0,0,11
2020-03-23,"Fiji",3,0,0,3
2020-03-23,"Finland",700,1,10,689
2020-03-23,"France",20123,862,2207,17054
2020-03-23,"Gabon",5,1,0,4
2020-03-23,"Gambia",2,1,0,1
2020-03-23,"Georgia",61,0,8,53
2020-03-23,"Germany",29056,123,453,28480
2020-03-23,"Ghana",27,2,0,25
2020-03-23,"Greece",695,17,29,649
2020-03-23,"Grenada",1,0,0,1
2020-03-23,"Guatemala",20,1,0,19
2020-03-23,"Guinea",4,0,0,4
2020-03-23,"Guyana",20,1,0,19
2020-03-23,"Haiti",6,0,0,6
2020-03-23,"Holy See",1,0,0,1
2020-03-23,"Honduras",27,0,0,27
2020-03-23,"Hungary",167,7,16,144
2020-03-23,"Iceland",588,1,51,536
2020-03-23,"India",499,10,34,455
2020-03-23,"Indonesia",579,49,30,500
2020-03-23,"Iran",23049,1812,8376,12861
2020-03-23,"Iraq",266,23,62,181
2020-03-23,"Ireland",1125,6,5,1114
2020-03-23,"Israel",1442,1,41,1400
2020-03-23,"Italy",63927,6077,7432,50418
2020-03-23,"Ivory Coast",25,0,2,23
2020-03-23,"Jamaica",19,1,2,16
2020-03-23,"Japan",1128,42,235,851
2020-03-23,"Jordan",127,0,1,126
2020-03-23,"Kazakhstan",62,0,0,62
2020-03-23,"Kenya",16,0,0,16
2020-03-23,"Kuwait",189,0,30,159
2020-03-23,"Kyrgyzstan",16,0,0,16
2020-03-23,"Latvia",180,0,1,179
2020-03-23,"Lebanon",267,4,8,255
2020-03-23,"Liberia",3,0,0,3
2020-03-23,"Liechtenstein",51,0,0,51
2020-03-23,"Lithuania",179,1,1,177
2020-03-23,"Luxembourg",875,8,6,861
2020-03-23,"Madagascar",12,0,0,12
2020-03-23,"Malaysia",1518,14,159,1345
2020-03-23,"Maldives",13,0,5,8
2020-03-23,"Malta",107,0,2,105
2020-03-23,"Mauritania",2,0,0,2
2020-03-23,"Mauritius",36,2,0,34
2020-03-23,"Mexico",316,3,4,309
2020-03-23,"Moldova",109,1,2,106
2020-03-23,"Monaco",23,0,1,22
2020-03-23,"Mongolia",10,0,0,10
2020-03-23,"Montenegro",27,1,0,26
2020-03-23,"Morocco",143,4,5,134
2020-03-23,"Mozambique",1,0,0,1
2020-03-23,"Namibia",4,0,0,4
2020-03-23,"Nepal",2,0,1,1
2020-03-23,"Netherlands",4764,214,3,4547
2020-03-23,"New Zealand",102,0,0,102
2020-03-23,"Nicaragua",2,0,0,2
2020-03-23,"Niger",3,0,0,3
2020-03-23,"Nigeria",40,1,2,37
2020-03-23,"North Macedonia",136,2,1,133
2020-03-23,"Norway",2621,10,6,2605
2020-03-23,"Oman",66,0,17,49
2020-03-23,"Pakistan",875,6,13,856
2020-03-23,"Panama",313,3,1,309
2020-03-23,"Papua New Guinea",1,0,0,1
2020-03-23,"Paraguay",22,1,0,21
2020-03-23,"Peru",395,5,1,389
2020-03-23,"Philippines",462,33,18,411
2020-03-23,"Poland",749,8,13,728
2020-03-23,"Portugal",2060,23,14,2023
2020-03-23,"Qatar",501,0,33,468
2020-03-23,"Romania",576,7,73,496
2020-03-23,"Russia",438,1,17,420
2020-03-23,"Rwanda",36,0,0,36
